Resort Name,Continent,Country,State/Province,URL,Altitude,Easy,Intermediate ,Difficult,Funicular,Circulating ropeway/gondola lift,Chairlift,T-bar lift/platter/button lift ,Sunkid Moving Carpet,Adult,Youth,Child,Currency,Ski resort size ,"Slope offering, variety of runs ",Lifts and cable cars ,Snow reliability ,Slope preparation ,"Access, on-site parking ","Orientation (trail map, information boards, sign-postings) ",Cleanliness and hygiene ,Environmentally friendly ski operation ,Friendliness of staff ,"Mountain restaurants, ski huts, gastronomy ",Après-ski ,Accommodation offering directly at the slopes and lifts ,Families and children ,Beginners ,"Advanced skiers, freeriders ",Snow parks ,Cross-country skiing and trails ,Aerial tramway/reversible ropeway,Rope tow/beginner lift,People mover,Combined installation (gondola and chair),Cog railway,Helicopter for Heli-skiing,Snow caterpillars for Cat-skiing
le-petit-chamonix,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/le-petit-chamonix/,350.0,2.0,1.0,1.0,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
le-poli-xonrupt-longemer,Europe,France,Grand-Est,http://www.skiresort.info/ski-resort/le-poli-xonrupt-longemer/,965.0,1.0,1.0,0.0,,,,0.0,,15,0,12,European Euro,1.3,1.3,1.5,,,,,,,,,,,,,,,,,,,,,,
le-relais-lac-beauport,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/le-relais-lac-beauport/,429.0,4.0,5.0,6.0,,,0.0,0.0,,40.88,32.18,22.61,Canadian Dollar,2.2,2.6,3.9,,,,,,,,,,,,,,,,,0.0,0.0,,,,
le-reposoir-village,Europe,France,Auvergne-Rhone-Alpes,http://www.skiresort.info/ski-resort/le-reposoir-village/,1132.0,4.0,1.0,0.0,,,,0.0,,11,0,8,European Euro,1.7,1.7,1.5,,,,,,,,,,,,,,,,,,,,,,
le-reposoirchalet-neuf,Europe,France,Auvergne-Rhone-Alpes,http://www.skiresort.info/ski-resort/le-reposoirchalet-neuf/,1600.0,2.0,0.0,0.0,,,,0.0,,11,0,8,European Euro,1.3,1.0,1.5,,,,,,,,,,,,,,,,,0.0,,,,,
le-revard,Europe,France,Auvergne-Rhone-Alpes,http://www.skiresort.info/ski-resort/le-revard/,1562.0,5.0,2.0,1.1,,,0.0,0.0,,19,0,14.60,European Euro,1.9,2.2,2.5,,,,,,,,,,,,,,,,,,0.0,,,,
le-sappey-en-chartreuse,Europe,France,Auvergne-Rhone-Alpes,http://www.skiresort.info/ski-resort/le-sappey-en-chartreuse/,1350.0,1.5,2.5,0.0,,,,0.0,,13,0,11,European Euro,1.5,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,
le-schlumpf-dolleren,Europe,France,Grand-Est,http://www.skiresort.info/ski-resort/le-schlumpf-dolleren/,1015.0,0.5,1.3,0.0,,,,0.0,,14,0,12,European Euro,1.3,1.3,1.5,,,,,,,,,,,,,,,,,,,,,,
le-seignus,Europe,France,Provence-Alpes-Cote d'Azur,http://www.skiresort.info/ski-resort/le-seignus/,2426.0,25.0,20.0,5.0,,0.0,0.0,0.0,,28,0,22.50,European Euro,3.2,3.5,2.9,,,,,,,,,,,,,,,,,0.0,,,,,
le-semnoz,Europe,France,Auvergne-Rhone-Alpes,http://www.skiresort.info/ski-resort/le-semnoz/,1704.0,12.0,5.0,1.0,,,0.0,0.0,,16.40,0,13.20,European Euro,2.3,2.5,2.5,,,,,,,,,,,,,,,,,0.0,0.0,,,,
le-tanet,Europe,France,Grand-Est,http://www.skiresort.info/ski-resort/le-tanet/,1288.0,2.0,2.5,0.5,,,,0.0,,17,0,15,European Euro,1.7,2.0,1.5,,,,,,,,,,,,,,,,,,,,,,
le-tourchet,Europe,France,Auvergne-Rhone-Alpes,http://www.skiresort.info/ski-resort/le-tourchet/,1069.0,0.6,0.0,0.0,,,,0.0,,16,0,0,European Euro,1.0,1.0,1.0,3.0,4.0,5.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,,,,,,,
leavenworth-ski-hill,North America,USA,Washington State,http://www.skiresort.info/ski-resort/leavenworth-ski-hill/,520.0,1.0,0.0,0.0,,,,,,18,0,14,US Dollar,1.3,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
lechbruck-am-see,Europe,Germany,Bavaria (Bayern),http://www.skiresort.info/ski-resort/lechbruck-am-see/,760.0,0.5,0.0,0.0,,,,,,0,0,0,-,1.1,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
lechnerberg,Europe,Austria,Salzburg (Salzburger Land),http://www.skiresort.info/ski-resort/lechnerberg/,835.0,1.0,0.5,0.0,,,,0.0,,39,28,20,European Euro,1.3,1.3,1.5,,,,,,,,,,,,,,,,,,,,,,
ledinica-ziri,Europe,Slovenia,Gorenjska (Upper Carniola),http://www.skiresort.info/ski-resort/ledinica-ziri/,588.0,0.4,0.0,0.0,,,,0.0,,0,0,0,-,1.1,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,
leinzell,Europe,Germany,Baden-Wurttemberg,http://www.skiresort.info/ski-resort/leinzell/,440.0,0.2,0.0,0.0,,,,,,0,0,0,-,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
leisuredome-weston-super-mare-planned,Europe,United Kingdom,England,http://www.skiresort.info/ski-resort/leisuredome-weston-super-mare-planned/,35.0,0.2,0.0,0.0,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
leitariegos,Europe,Spain,Castile-Leon (Castilla y Leon),http://www.skiresort.info/ski-resort/leitariegos/,1800.0,4.0,3.0,0.0,,,0.0,0.0,,22,0,16,European Euro,1.9,1.9,2.7,,,,,,,,,,,,,,,,,0.0,,,,,
lekotinmaeki,Europe,Finland,East Finland (Pohjois- ja Ita-Suomi),http://www.skiresort.info/ski-resort/lekotinmaeki/,143.0,1.0,0.5,0.0,,,,0.0,,24,0,20,European Euro,1.3,1.3,1.5,,,,,,,,,,,,,,,,,,,,,,
lelexcrozet,Europe,France,Auvergne-Rhone-Alpes,http://www.skiresort.info/ski-resort/lelexcrozet/,1680.0,16.9,7.4,4.2,,0.0,0.0,0.0,0.0,28,23,23,European Euro,2.7,3.0,3.5,,,,,,,,,,,,,,,,,0.0,,,,,
lemonsjoe-alpinsenter-jotunheimen,Europe,Norway,Oppland,http://www.skiresort.info/ski-resort/lemonsjoe-alpinsenter-jotunheimen/,1200.0,4.0,5.0,1.0,,,,,,370,0,295,Norwegian krone,,,,,,,,,,,,,,,,,,,,,,,,,
lengau,Europe,Austria,Salzburg (Salzburger Land),http://www.skiresort.info/ski-resort/lengau/,1193.0,0.3,0.0,0.0,,,,0.0,,10.50,7.50,5,European Euro,1.1,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,
lent,Europe,Switzerland,Espace Mittelland,http://www.skiresort.info/ski-resort/lent/,770.0,0.5,0.0,0.0,,,,,,0,0,0,-,1.1,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
lermoos-grubigstein,Europe,Austria,Tyrol (Tirol),http://www.skiresort.info/ski-resort/lermoos-grubigstein/,2100.0,12.8,12.6,1.9,,0.0,0.0,0.0,0.0,44,38.50,22,European Euro,3.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,,,,,,,
les-2-alpes,Europe,France,Auvergne-Rhone-Alpes,http://www.skiresort.info/ski-resort/les-2-alpes/,3523.0,110.0,56.0,34.0,0.0,0.0,0.0,0.0,0.0,50,0,40,European Euro,5.0,5.0,4.0,5.0,4.0,2.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,0.0,0.0,0.0,,,,
les-3-vallees-val-thorensles-menuiresmeribelcourchevel,Europe,France,Auvergne-Rhone-Alpes,http://www.skiresort.info/ski-resort/les-3-vallees-val-thorensles-menuiresmeribelcourchevel/,3230.0,312.0,216.0,72.0,0.0,0.0,0.0,0.0,0.0,61,0,48.80,European Euro,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,0.0,0.0,,,,
les-7-laux-prapoutelle-pleynetpipay,Europe,France,Auvergne-Rhone-Alpes,http://www.skiresort.info/ski-resort/les-7-laux-prapoutelle-pleynetpipay/,2400.0,46.0,36.0,38.0,,,0.0,0.0,,36,26,18,European Euro,4.4,4.8,3.7,,,,,,,,,,,,,,,,,,0.0,0.0,,,
les-angles,Europe,France,Occitania,http://www.skiresort.info/ski-resort/les-angles/,2376.0,22.0,23.0,10.0,,0.0,0.0,0.0,,39,0,35,European Euro,3.3,3.6,3.1,,,,,,,,,,,,,,,,,,0.0,,,,
les-arcspeisey-vallandry-paradiski,Europe,France,Auvergne-Rhone-Alpes,http://www.skiresort.info/ski-resort/les-arcspeisey-vallandry-paradiski/,3226.0,104.0,70.0,26.0,0.0,0.0,0.0,0.0,0.0,52,0,42,European Euro,5.0,5.0,4.0,5.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,0.0,,0.0,,,,
les-bagenelles-sainte-marie-aux-mines,Europe,France,Grand-Est,http://www.skiresort.info/ski-resort/les-bagenelles-sainte-marie-aux-mines/,1074.0,2.7,0.8,0.0,,,,0.0,,11,0,8,European Euro,1.5,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,
les-brasses,Europe,France,Auvergne-Rhone-Alpes,http://www.skiresort.info/ski-resort/les-brasses/,1500.0,15.0,12.0,3.0,,,0.0,0.0,,26.50,0,19.50,European Euro,2.8,3.1,3.0,,,,,,,,,,,,,,,,,0.0,,,,,
les-breuleux,Europe,Switzerland,Espace Mittelland,http://www.skiresort.info/ski-resort/les-breuleux/,1250.0,5.0,4.0,1.0,,,,,,21,0,15,Swiss Franc,,,,,,,,,,,,,,,,,,,,,0.0,,,,
les-chosalets,Europe,France,Auvergne-Rhone-Alpes,http://www.skiresort.info/ski-resort/les-chosalets/,1290.0,0.5,0.0,0.0,,,,0.0,,15,0,12,European Euro,1.1,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,
les-contamineshauteluce,Europe,France,Auvergne-Rhone-Alpes,http://www.skiresort.info/ski-resort/les-contamineshauteluce/,2437.0,40.0,60.0,20.0,,0.0,0.0,0.0,,39.50,0,32.50,European Euro,4.4,4.7,3.7,,,,,,,,,,,,,,,,,,,,,,
les-egaux,Europe,France,Auvergne-Rhone-Alpes,http://www.skiresort.info/ski-resort/les-egaux/,1080.0,1.0,0.5,0.0,,,,,,12.50,0,10,European Euro,,,,,,,,,,,,,,,,,,,,,,,,,
les-fourgs,Europe,France,Bourgogne-Franche-Comte,http://www.skiresort.info/ski-resort/les-fourgs/,1229.0,2.5,0.5,0.0,,,,0.0,,15,0,11,European Euro,1.5,1.5,1.5,,,,,,,,,,,,,,,,,0.0,,,,,
les-genevez,Europe,Switzerland,Espace Mittelland,http://www.skiresort.info/ski-resort/les-genevez/,1147.0,2.0,1.5,0.5,,,,0.0,,18,15,10,Swiss Franc,1.5,1.8,1.4,,,,,,,,,,,,,,,,,0.0,,,,,
les-gentianes-morbier,Europe,France,Franche-Comte,http://www.skiresort.info/ski-resort/les-gentianes-morbier/,1008.0,2.0,0.0,0.0,,,,0.0,,15,0,13,European Euro,1.3,1.0,1.3,,,,,,,,,,,,,,,,,0.0,,,,,
les-hauderes-lhomazo,Europe,Switzerland,Lemanic Region,http://www.skiresort.info/ski-resort/les-hauderes-lhomazo/,1455.0,0.1,0.0,0.0,,,,,,5,0,5,Swiss Franc,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
les-houchessaint-gervais-prarionbellevue-chamonix,Europe,France,Auvergne-Rhone-Alpes,http://www.skiresort.info/ski-resort/les-houchessaint-gervais-prarionbellevue-chamonix/,1900.0,25.0,25.0,5.0,,0.0,0.0,0.0,,43.50,0,37,European Euro,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,0.0,0.0,0.0,,0.0,,
les-karellis,Europe,France,Auvergne-Rhone-Alpes,http://www.skiresort.info/ski-resort/les-karellis/,2520.0,26.0,25.0,9.0,,,0.0,0.0,,28,22.50,20,European Euro,3.4,3.7,3.1,,,,,,,,,,,,,,,,,0.0,,,,,
les-marecottes-salvan,Europe,Switzerland,Lemanic Region,http://www.skiresort.info/ski-resort/les-marecottes-salvan/,2200.0,14.0,6.0,5.0,,0.0,0.0,0.0,,43,34,22,Swiss Franc,2.7,3.0,4.1,,,,,,,,,,,,,,,,,0.0,0.0,,,,
les-marmousetsmassif-dorbe-bois-damont,Europe,France,Bourgogne-Franche-Comte,http://www.skiresort.info/ski-resort/les-marmousetsmassif-dorbe-bois-damont/,1070.0,0.2,0.0,0.0,,,,0.0,,12.80,0,0,European Euro,1.0,1.0,1.3,,,,,,,,,,,,,,,,,0.0,,,,,
les-mont-dolmes,Europe,France,Occitania,http://www.skiresort.info/ski-resort/les-mont-dolmes/,1950.0,10.0,13.0,0.0,,,0.0,0.0,,26.50,0,18,European Euro,2.6,2.6,2.0,,,,,,,,,,,,,,,,,0.0,,,,,
les-mossesla-lecherette,Europe,Switzerland,Lemanic Region,http://www.skiresort.info/ski-resort/les-mossesla-lecherette/,1870.0,10.0,30.0,0.0,,,,0.0,0.0,52,47,35,Swiss Franc,2.9,2.9,1.5,,,,,,,,,,,,,,,,,0.0,,,,,
les-moussieres,Europe,France,Franche-Comte,http://www.skiresort.info/ski-resort/les-moussieres/,1313.0,2.0,0.0,0.0,,,,0.0,,16.50,0,12.50,European Euro,1.3,1.0,1.5,,,,,,,,,,,,,,,,,0.0,,,,,
les-orres,Europe,France,Provence-Alpes-Cote d'Azur,http://www.skiresort.info/ski-resort/les-orres/,2720.0,30.0,60.0,10.0,,,0.0,0.0,0.0,35.50,0,29.50,European Euro,4.1,4.4,3.2,,,,,,,,,,,,,,,,,,,,,,
les-orvales-malleray,Europe,Switzerland,Espace Mittelland,http://www.skiresort.info/ski-resort/les-orvales-malleray/,855.0,0.5,0.0,0.0,,,,0.0,,0,0,0,-,1.1,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,
les-paccotschatel-st-denis-corbetta,Europe,Switzerland,Espace Mittelland,http://www.skiresort.info/ski-resort/les-paccotschatel-st-denis-corbetta/,1500.0,5.0,2.0,2.0,,,,,,32,26,22,Swiss Franc,,,,,,,,,,,,,,,,,,,,,,,,,
les-paccotsgranges-mont-chesau,Europe,Switzerland,Espace Mittelland,http://www.skiresort.info/ski-resort/les-paccotsgranges-mont-chesau/,900.0,0.4,0.0,0.0,,,,,,14,0,10,Swiss Franc,1.1,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
les-planards,Europe,France,Auvergne-Rhone-Alpes,http://www.skiresort.info/ski-resort/les-planards/,1242.0,1.5,1.0,0.0,,,0.0,0.0,,18.50,0,16.50,European Euro,1.0,2.0,2.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,,,0.0,,,,
les-plans-dhotonnes,Europe,France,Auvergne-Rhone-Alpes,http://www.skiresort.info/ski-resort/les-plans-dhotonnes/,1350.0,13.7,1.3,0.0,,,,0.0,,17.50,14,13,European Euro,2.2,2.2,1.5,,,,,,,,,,,,,,,,,0.0,,,,,
les-pleiades,Europe,Switzerland,Lemanic Region,http://www.skiresort.info/ski-resort/les-pleiades/,1360.0,4.0,4.0,0.0,,,0.0,0.0,,24,0,13,Swiss Franc,1.9,1.9,2.1,,,,,,,,,,,,,,,,,0.0,,,0.0,,
les-portes-du-mont-blanc-comblouxmegeve-le-jailletla-giettaz,Europe,France,Auvergne-Rhone-Alpes,http://www.skiresort.info/ski-resort/les-portes-du-mont-blanc-comblouxmegeve-le-jailletla-giettaz/,1835.0,28.0,50.0,7.0,,0.0,0.0,0.0,0.0,35,0,28,European Euro,3.8,4.0,3.4,,,,,,,,,,,,,,,,,,0.0,,,0.0,
les-portes-du-soleil-morzineavoriazles-getschatelmorginschampery,Europe,Switzerland,Lemanic Region,http://www.skiresort.info/ski-resort/les-portes-du-soleil-morzineavoriazles-getschatelmorginschampery/,2254.0,310.0,210.0,60.0,,0.0,0.0,0.0,0.0,52,47,39,European Euro,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,0.0,0.0,0.0,,,,
les-pres-dorvin,Europe,Switzerland,Espace Mittelland,http://www.skiresort.info/ski-resort/les-pres-dorvin/,1230.0,3.0,2.0,0.0,,,,,,29,0,19,Swiss Franc,,,,,,,,,,,,,,,,,,,,,,,,,
les-prevondes,Europe,Switzerland,Lemanic Region,http://www.skiresort.info/ski-resort/les-prevondes/,1090.0,0.4,0.0,0.0,,,,0.0,,5,0,3,Swiss Franc,1.1,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,
les-rafforts-hery-sur-ugine,Europe,France,Auvergne-Rhone-Alpes,http://www.skiresort.info/ski-resort/les-rafforts-hery-sur-ugine/,1224.0,1.0,1.0,1.0,,,,0.0,,0,0,0,-,1.5,1.9,1.5,,,,,,,,,,,,,,,,,0.0,,,,,
les-rasses-sainte-croix,Europe,Switzerland,Lemanic Region,http://www.skiresort.info/ski-resort/les-rasses-sainte-croix/,1583.0,1.0,19.0,0.0,,,,0.0,,32,30,23,Swiss Franc,2.4,2.4,1.5,,,,,,,,,,,,,,,,,0.0,,,,,
les-signaraux-la-motte-daveillans,Europe,France,Auvergne-Rhone-Alpes,http://www.skiresort.info/ski-resort/les-signaraux-la-motte-daveillans/,1430.0,0.5,1.5,0.0,,,,0.0,,6,0,5,European Euro,1.3,1.3,1.5,,,,,,,,,,,,,,,,,,,,,,
les-sybelles-le-corbierla-toussuireles-bottieresst-colomban-des-villardsst-sorlinst-jean-darves,Europe,France,Auvergne-Rhone-Alpes,http://www.skiresort.info/ski-resort/les-sybelles-le-corbierla-toussuireles-bottieresst-colomban-des-villardsst-sorlinst-jean-darves/,2620.0,53.0,239.0,18.5,,,0.0,0.0,0.0,44.20,0,37.70,European Euro,5.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,,0.0,0.0,,,,
les-verrieres,Europe,Switzerland,Espace Mittelland,http://www.skiresort.info/ski-resort/les-verrieres/,1100.0,3.0,0.0,0.0,,,,,,10,0,7,Swiss Franc,,,,,,,,,,,,,,,,,,,,,,,,,
lesjoefors,Europe,Sweden,Central Sweden,http://www.skiresort.info/ski-resort/lesjoefors/,300.0,0.4,0.0,0.0,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
lesko-ski-weremien,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),http://www.skiresort.info/ski-resort/lesko-ski-weremien/,530.0,0.7,0.7,0.0,,,,,,75,0,0,Polish zloty,,,,,,,,,,,,,,,,,,,,,,,,,
lessach,Europe,Austria,Salzburg (Salzburger Land),http://www.skiresort.info/ski-resort/lessach/,1410.0,1.0,0.0,0.0,,,,0.0,,0,0,0,-,1.3,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,
lessert-abondance,Europe,France,Auvergne-Rhone-Alpes,http://www.skiresort.info/ski-resort/lessert-abondance/,1730.0,11.0,3.0,1.0,,0.0,0.0,0.0,,23.90,19.20,17.80,European Euro,2.3,2.5,3.2,,,,,,,,,,,,,,,,,0.0,0.0,,,,
lettenberg-neuffen,Europe,Germany,Baden-Wurttemberg,http://www.skiresort.info/ski-resort/lettenberg-neuffen/,545.0,0.0,0.3,0.0,,,,,,0,0,0,-,1.1,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
levi,Europe,Finland,Northern Finland,http://www.skiresort.info/ski-resort/levi/,531.0,15.7,19.4,2.8,,0.0,0.0,0.0,0.0,43.50,43.50,27,European Euro,3.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,0.0,0.0,,,,,
levoca,Europe,Slovakia,Presov (Presovsky kraj),http://www.skiresort.info/ski-resort/levoca/,876.0,1.4,1.1,0.9,,,,,,18,0,15,European Euro,,,,,,,,,,,,,,,,,,,,,,,,,
leysin,Europe,Switzerland,Lemanic Region,http://www.skiresort.info/ski-resort/leysin/,2205.0,43.0,15.0,2.0,,0.0,0.0,0.0,0.0,52,47,35,Swiss Franc,3.4,3.6,3.7,,,,,,,,,,,,,,,,,0.0,,,,,
lianhuashan-resort,Asia,China,Beijing,http://www.skiresort.info/ski-resort/lianhuashan-resort/,140.0,1.5,0.5,0.1,,,,,,150,0,0,Chinese Yuan,,,,,,,,,,,,,,,,,,,,,,,,,
liberty-mountain,North America,USA,Pennsylvania,http://www.skiresort.info/ski-resort/liberty-mountain/,355.0,3.0,4.0,2.0,,,0.0,0.0,,76,0,64,US Dollar,2.0,2.3,3.0,,,,,,,,,,,,,,,,,,0.0,,,,
libin-libinske-sedlo,Europe,Czech Republic,South Bohemian Region (Jihocesky kraj),http://www.skiresort.info/ski-resort/libin-libinske-sedlo/,900.0,0.3,0.0,0.0,,,,,,300,0,250,Czech koruna,,,,,,,,,,,,,,,,,,,,,,,,,
lichtenfels-lahm,Europe,Germany,Bavaria (Bayern),http://www.skiresort.info/ski-resort/lichtenfels-lahm/,530.0,0.3,0.0,0.0,,,,,,0,0,0,-,1.1,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
liebenau,Europe,Austria,Upper Austria (Oberosterreich),http://www.skiresort.info/ski-resort/liebenau/,1004.0,1.0,0.0,0.0,,,,0.0,,17,0,13,European Euro,1.3,1.0,1.4,,,,,,,,,,,,,,,,,0.0,,,,,
liepkalnis-vilnius-ziemos-trasa,Europe,Lithuania,Vilnius,http://www.skiresort.info/ski-resort/liepkalnis-vilnius-ziemos-trasa/,215.0,0.8,0.5,0.2,,,,0.0,,15,0,10,European Euro,1.3,1.6,1.5,,,,,,,,,,,,,,,,,,,,,,
lifjell,Europe,Norway,Telemark,http://www.skiresort.info/ski-resort/lifjell/,750.0,1.0,3.0,0.0,,,,,,395,0,310,Norwegian krone,,,,,,,,,,,,,,,,,,,,,,,,,
limanowa,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),http://www.skiresort.info/ski-resort/limanowa/,780.0,1.6,0.7,0.0,,,0.0,0.0,,80,0,70,Polish zloty,1.3,1.3,2.6,,,,,,,,,,,,,,,,,,,,,,
lin-shan,Asia,China,,http://www.skiresort.info/ski-resort/lin-shan/,275.0,2.0,0.0,1.0,,,0.0,,,0,0,0,-,1.5,1.5,3.0,,,,,,,,,,,,,,,,,,0.0,,,,
lindauer-hang-schoensee,Europe,Germany,Bavaria (Bayern),http://www.skiresort.info/ski-resort/lindauer-hang-schoensee/,730.0,0.7,0.0,0.0,,,,0.0,,0,0,0,-,1.2,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,
linden-schindelberg,Europe,Switzerland,Espace Mittelland,http://www.skiresort.info/ski-resort/linden-schindelberg/,916.0,4.0,1.0,0.0,,,,0.0,,30,0,22,Swiss Franc,1.7,1.7,1.5,,,,,,,,,,,,,,,,,0.0,,,,,
lindvallenhoegfjaellet-saelen,Europe,Sweden,Northern Sweden (Norrland),http://www.skiresort.info/ski-resort/lindvallenhoegfjaellet-saelen/,887.0,22.0,17.0,3.0,,,0.0,0.0,0.0,400,0,320,Swedish krona,3.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,,,0.0,,,,
lingshan,Asia,China,Hebei,http://www.skiresort.info/ski-resort/lingshan/,0.0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
linhai,Asia,China,,http://www.skiresort.info/ski-resort/linhai/,240.0,1.5,0.5,0.5,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
linta,Europe,Italy,Venetia (Veneto),http://www.skiresort.info/ski-resort/linta/,0.0,,,,,,,0.0,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
lipki-zakopane,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),http://www.skiresort.info/ski-resort/lipki-zakopane/,848.0,0.4,0.0,0.0,,,,,,0,0,0,-,1.1,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
lipno,Europe,Czech Republic,South Bohemian Region (Jihocesky kraj),http://www.skiresort.info/ski-resort/lipno/,900.0,9.2,2.1,0.5,,,0.0,,0.0,750,610,500,Czech koruna,2.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,5.0,5.0,1.0,4.0,3.0,,,0.0,,,,
liptovske-revuce,Europe,Slovakia,Zilina (Zilinsky kraj),http://www.skiresort.info/ski-resort/liptovske-revuce/,1100.0,0.1,3.2,0.0,,,,0.0,,19,16,12,European Euro,1.5,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,
lisak-stribrna,Europe,Czech Republic,Karlovy Vary Region (Karlovarsky kraj),http://www.skiresort.info/ski-resort/lisak-stribrna/,800.0,1.5,0.8,0.8,,,,0.0,,250,0,200,Czech koruna,1.5,1.9,1.5,,,,,,,,,,,,,,,,,,,,,,
lisny,Europe,Czech Republic,Liberec Region (Liberecky kraj),http://www.skiresort.info/ski-resort/lisny/,465.0,0.6,0.0,0.0,,,,0.0,,0,0,0,-,1.2,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,
lispach-la-bresse,Europe,France,Grand-Est,http://www.skiresort.info/ski-resort/lispach-la-bresse/,1115.0,3.0,1.0,0.2,,,,0.0,,16,14.70,12,European Euro,1.5,1.7,1.5,,,,,,,,,,,,,,,,,,,,,,
listel-ski-fantasia,Asia,Japan,Honshu,http://www.skiresort.info/ski-resort/listel-ski-fantasia/,871.0,2.5,2.5,1.0,,,,,,3600,0,2600,Japanese Yen,,,,,,,,,,,,,,,,,,,,,,,,,
listvennaya-hill,Europe,Russia,,http://www.skiresort.info/ski-resort/listvennaya-hill/,0.0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
litsbacken,Europe,Sweden,Northern Sweden (Norrland),http://www.skiresort.info/ski-resort/litsbacken/,270.0,0.8,0.0,0.0,,,,,,105,0,65,Swedish krona,,,,,,,,,,,,,,,,,,,,,,,,,
little-mac-mackenzie,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/little-mac-mackenzie/,796.0,0.4,0.2,0.0,,,,0.0,,0,0,0,-,1.2,1.2,1.5,,,,,,,,,,,,,,,,,,,,,,
little-ski-hill,North America,USA,Idaho,http://www.skiresort.info/ski-resort/little-ski-hill/,1700.0,1.4,0.0,0.0,,,,,,15,0,12,US Dollar,,,,,,,,,,,,,,,,,,,,,,,,,
little-smoky,North America,Canada,Alberta,http://www.skiresort.info/ski-resort/little-smoky/,550.0,2.0,2.0,1.0,,,,,,25,0,21,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,,,,,
little-switzerland-ski-resort,North America,USA,Wisconsin,http://www.skiresort.info/ski-resort/little-switzerland-ski-resort/,380.0,1.1,1.3,0.6,,,0.0,0.0,,44,0,32,US Dollar,1.5,1.8,2.6,,,,,,,,,,,,,,,,,0.0,,,,,
lively,North America,Canada,Ontario,http://www.skiresort.info/ski-resort/lively/,310.0,0.3,0.2,0.1,,,,0.0,,14,12,10,Canadian Dollar,1.2,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,
